c0,c1
34.2176,-118.6031
34.2176,-118.6031
34.1938,-118.5906
34.1639,-118.6269
34.2203,-118.5667
34.221,-118.604
34.1824,-118.566
34.201,-118.6295
34.1829,-118.6002
34.181,-118.6099
34.1682,-118.571
34.0736,-118.2312
34.0736,-118.2312
34.061,-118.2775
34.061,-118.2775
34.0456,-118.2789
34.0583,-118.2616
34.0496,-118.2677
34.0512,-118.2787
34.0583,-118.2616
34.0228,-118.3119
34.0222,-118.3227
34.0248,-118.2818
34.0256,-118.3293
34.0311,-118.3417
34.0073,-118.3108
34.0228,-118.3002
34.0092,-118.2872
34.0147,-118.3132
34.0246,-118.1998
34.0246,-118.1998
34.0525,-118.2089
34.0742,-118.1829
34.0388,-118.1987
34.0466,-118.2005
34.0329,-118.2059
34.0742,-118.1829
34.1024,-118.1836
34.0432,-118.2085
33.822,-118.3064
33.7932,-118.2889
33.7735,-118.2737
33.7735,-118.2737
33.7751,-118.2725
33.7933,-118.2502
33.7207,-118.3108
33.7817,-118.2574
34.0988,-118.3747
34.0944,-118.3462
34.1042,-118.3072
34.1016,-118.3387
34.0944,-118.3288
34.0463,-118.3387
34.0383,-118.332
34.0761,-118.3563
34.0522,-118.3699
34.0569,-118.338
34.0389,-118.3402
34.0333,-118.4279
34.0313,-118.3921
34.1939,-118.4487
34.1939,-118.4487
34.2049,-118.4335
34.1939,-118.4729
34.1897,-118.4465
34.1976,-118.4356
34.1903,-118.4596
34.2147,-118.5405
34.2147,-118.5405
34.2186,-118.5547
34.2147,-118.5405
34.2147,-118.5405
34.2147,-118.5405
34.1938,-118.5601
34.2114,-118.4738
34.1422,-118.5414
34.2148,-118.5404
34.1749,-118.5344
34.212,-118.5535
34.2129,-118.5425
34.2129,-118.5302
34.1149,-118.2458
34.1013,-118.2363
34.1441,-118.1952
34.1223,-118.2109
34.1223,-118.2109
34.1174,-118.2103
34.106,-118.1948
34.0822,-118.2607
34.1169,-118.1846
34.1079,-118.1877
34.118,-118.2396
34.1134,-118.1999
34.1134,-118.1999
34.112,-118.2414
34.1152,-118.1991
34.0946,-118.2802
34.0946,-118.2802
34.0946,-118.2802
33.9619,-118.2739
33.9728,-118.2962
33.9636,-118.2914
33.9932,-118.3002
34.0038,-118.2827
33.9992,-118.3002
33.9776,-118.3294
33.9628,-118.2919
33.9679,-118.2739
33.9754,-118.3024
33.9969,-118.3057
33.9969,-118.3057
33.9875,-118.2915
33.9738,-118.2739
33.9889,-118.3518
33.979,-118.2783
34.0357,-118.2563
34.0147,-118.2608
33.9907,-118.2739
33.9933,-118.263
33.9894,-118.2456
34.0074,-118.2794
34.0074,-118.2794
34.021,-118.2498
34.0306,-118.2635
34.0082,-118.2716
34.0093,-118.2521
33.9943,-118.2701
34.0168,-118.2557
33.9966,-118.2599
34.0252,-118.2591
33.9877,-118.4494
33.9966,-118.4116
33.9962,-118.4167
34.0155,-118.4216
34.1936,-118.4166
34.1936,-118.4166
34.1989,-118.5475
34.1456,-118.4934
34.2012,-118.5099
34.192,-118.5596
34.1903,-118.5197
34.1888,-118.5404
34.1921,-118.5469
34.1961,-118.4837
34.2011,-118.5208
34.2066,-118.5251
34.1976,-118.4799
34.1421,-118.4862
34.1977,-118.5404
34.2084,-118.5535
34.1921,-118.4836
34.1604,-118.4836
34.1604,-118.4836
34.1604,-118.4836
34.2067,-118.4749
34.2091,-118.5556
34.2085,-118.4793
34.2047,-118.5531
34.2148,-118.5404
34.2048,-118.4946
34.1975,-118.5317
34.221,-118.4989
34.2084,-118.5361
34.2148,-118.5404
34.2148,-118.5404
34.2048,-118.5337
34.1993,-118.5426
34.1939,-118.4836
34.1975,-118.5273
34.1993,-118.5579
34.2002,-118.4864
34.215,-118.5209
34.2091,-118.5556
34.2139,-118.5055
34.1903,-118.4836
34.1939,-118.5211
34.1976,-118.487
34.2128,-118.5555
34.1939,-118.4793
34.2012,-118.4815
34.1769,-118.5384
34.2048,-118.5448
34.2142,-118.5118
34.156,-118.4721
34.1866,-118.512
34.2066,-118.5535
34.2048,-118.5273
34.1976,-118.4799
34.2048,-118.4815
34.2279,-118.4516
34.2255,-118.438
34.2338,-118.472
34.2152,-118.4531
34.3083,-118.4442
34.2215,-118.4612
34.3192,-118.4455
34.306,-118.4413
34.2717,-118.4459
34.2301,-118.4633
34.23,-118.4553
34.2301,-118.472
34.2354,-118.4502
34.3153,-118.45
34.2231,-118.4655
34.2337,-118.4536
34.2208,-118.4662
34.2301,-118.472
34.2269,-118.4394
34.2216,-118.4488
34.3052,-118.4277
34.2319,-118.4698
34.3153,-118.45
34.3153,-118.45
34.2462,-118.4578
34.2207,-118.4399
34.2354,-118.4481
34.2264,-118.4493
34.3003,-118.4653
34.2279,-118.4516
34.3189,-118.4289
34.2752,-118.4363
34.2752,-118.4363
34.2752,-118.4363
34.2427,-118.4502
34.2231,-118.4655
34.2166,-118.4682
34.2146,-118.4309
34.2146,-118.4309
34.2996,-118.4522
34.2997,-118.4598
34.2285,-118.4257
34.2347,-118.4334
34.2441,-118.4423
34.2336,-118.4517
34.3261,-118.4889
34.2299,-118.4503
34.2355,-118.4632
34.3039,-118.4358
34.2646,-118.4673
34.2214,-118.4721
34.2454,-118.4505
34.2454,-118.4505
34.2427,-118.4702
34.0763,-118.3023
34.0709,-118.2985
34.0508,-118.2842
34.0254,-118.2551
34.0637,-118.2899
34.0776,-118.3069
34.0712,-118.3067
34.0596,-118.3022
34.0667,-118.2879
34.0473,-118.2976
34.0578,-118.2891
34.0463,-118.2891
34.0509,-118.3021
34.0652,-118.2871
34.0817,-118.3046
34.0443,-118.2885
34.0443,-118.2864
34.0472,-118.3116
34.0598,-118.2987
34.0735,-118.2879
34.0443,-118.2916
34.0443,-118.2916
34.0735,-118.2879
34.0799,-118.3068
34.0433,-118.2892
34.0618,-118.2979
34.0508,-118.2891
34.1849,-118.3823
34.1577,-118.3691
34.1667,-118.3632
34.1609,-118.3681
34.2012,-118.416
34.1903,-118.3757
34.1886,-118.379
34.1936,-118.4166
34.1994,-118.4225
34.2003,-118.4002
34.1594,-118.3943
34.1849,-118.4095
34.1849,-118.3823
34.1849,-118.3823
34.1589,-118.3742
34.2168,-118.4227
34.17,-118.3703
34.1794,-118.3659
34.1849,-118.4095
34.1649,-118.3921
34.1613,-118.3965
34.1831,-118.3833
34.1919,-118.3746
34.194,-118.3877
34.1704,-118.3943
34.2087,-118.4101
34.174,-118.3763
34.1841,-118.3692
34.1869,-118.3987
34.1794,-118.3703
34.174,-118.4095
34.1994,-118.4094
34.1774,-118.3615
34.1522,-118.3855
34.1722,-118.3752
34.1946,-118.3835
34.1486,-118.4052
34.174,-118.373
34.1687,-118.3626
34.1758,-118.3834
34.2012,-118.4052
34.1649,-118.4019
34.2147,-118.4096
34.1831,-118.3615
34.2084,-118.4236
34.1976,-118.3921
34.2003,-118.4094
34.1523,-118.3664
34.1649,-118.3921
34.1976,-118.39
34.1903,-118.3965
34.1336,-118.3619
34.1649,-118.3921
34.1687,-118.3866
34.1389,-118.3416
34.1685,-118.4008
34.1867,-118.3878
34.2058,-118.3921
