c0,c1
34.1551,-118.4739
34.1939,-118.5448
34.189,-118.5567
34.1939,-118.5516
34.2157,-118.5186
34.2157,-118.5361
34.1678,-118.5336
34.1939,-118.4815
34.1645,-118.5244
34.1939,-118.5098
34.1922,-118.4924
34.1882,-118.5584
34.1686,-118.522
34.2012,-118.5273
34.1922,-118.4924
34.1737,-118.5535
34.1768,-118.5227
34.1939,-118.5098
34.169,-118.5273
34.2011,-118.5186
34.1341,-118.4863
34.2012,-118.4989
34.1867,-118.4815
34.1698,-118.536
34.1921,-118.4836
34.1842,-118.5191
34.183,-118.5185
34.1842,-118.5191
34.2057,-118.4837
34.1805,-118.5185
34.2201,-118.5143
34.1866,-118.53
34.1504,-118.4699
34.1723,-118.5098
34.2157,-118.5345
34.212,-118.5298
34.207,-118.5284
34.1573,-118.5251
34.2084,-118.4972
34.2029,-118.5502
34.2121,-118.5197
34.2093,-118.5249
34.1601,-118.5251
34.1866,-118.5535
34.1606,-118.5076
34.2012,-118.4793
34.1576,-118.4923
34.1768,-118.5227
34.2121,-118.4771
34.207,-118.5284
34.2157,-118.4837
34.1507,-118.5071
34.1431,-118.5246
34.2102,-118.5186
34.2048,-118.5448
34.1318,-118.4958
34.2034,-118.4943
34.2139,-118.5186
34.2192,-118.5353
34.1921,-118.4836
34.2011,-118.536
34.1698,-118.5308
34.21,-118.5228
34.1903,-118.4969
34.147,-118.5566
34.1456,-118.4934
34.2066,-118.4837
34.1734,-118.536
34.1921,-118.5535
34.1686,-118.5203
34.2012,-118.5317
34.1703,-118.536
34.2012,-118.5317
34.1866,-118.5093
34.1939,-118.5033
34.1703,-118.536
34.2012,-118.4815
34.1686,-118.5186
34.1602,-118.5436
34.2012,-118.4989
34.1993,-118.5579
34.203,-118.4749
34.1551,-118.4739
34.2048,-118.4825
34.1726,-118.5494
34.2066,-118.5306
34.1648,-118.4749
34.1775,-118.536
34.2012,-118.5342
34.1939,-118.5084
34.167,-118.522
34.1359,-118.4734
34.1749,-118.5344
34.1922,-118.536
34.1511,-118.55
34.2093,-118.5492
34.1961,-118.4815
34.1906,-118.5535
34.1939,-118.5317
34.2211,-118.5099
34.1876,-118.5573
34.2012,-118.4924
34.2066,-118.5328
34.1807,-118.536
34.1839,-118.5438
34.2084,-118.536
34.2139,-118.5361
34.2102,-118.5361
34.1749,-118.5344
34.1564,-118.4836
34.1723,-118.5163
34.1921,-118.4836
34.167,-118.522
34.2066,-118.5372
34.1922,-118.4924
34.1866,-118.4992
34.1975,-118.5098
34.1975,-118.5197
34.207,-118.5284
34.1902,-118.5448
34.1652,-118.5272
34.1903,-118.5244
34.2012,-118.4837
34.1868,-118.5255
34.1823,-118.5221
34.221,-118.5211
34.2012,-118.4837
34.1601,-118.524
34.2085,-118.4837
34.2066,-118.5514
34.1806,-118.5428
34.1939,-118.5186
34.2149,-118.556
34.1645,-118.5244
34.1939,-118.4793
34.2175,-118.5404
34.1977,-118.5404
34.2173,-118.5567
34.2012,-118.5295
34.207,-118.5284
34.1996,-118.5011
34.1792,-118.536
34.2011,-118.5448
34.2066,-118.5361
34.1432,-118.4875
34.1491,-118.5413
34.2048,-118.5337
34.2121,-118.504
34.2012,-118.5513
34.1985,-118.5072
34.2072,-118.5339
34.1715,-118.5428
34.2012,-118.5011
34.167,-118.522
34.1625,-118.5186
34.1889,-118.4858
34.1745,-118.536
34.1686,-118.5186
34.1975,-118.5555
34.203,-118.5492
34.1569,-118.4984
34.1556,-118.4774
34.1977,-118.5404
34.2036,-118.5175
34.1705,-118.5402
34.2176,-118.5186
34.1819,-118.5273
34.1803,-118.5535
34.158,-118.5224
34.1614,-118.4935
34.1939,-118.4858
34.1939,-118.547
34.1903,-118.5317
34.1903,-118.5317
34.1903,-118.5317
34.2187,-118.5143
34.167,-118.522
34.1957,-118.4749
34.1957,-118.4749
34.201,-118.5492
34.1939,-118.547
34.1939,-118.547
34.2157,-118.5186
34.2011,-118.547
34.1539,-118.4957
34.2012,-118.5295
34.203,-118.5492
34.1703,-118.536
34.2129,-118.5302
34.1687,-118.5359
34.1609,-118.5098
34.1921,-118.4836
34.1723,-118.5287
34.1606,-118.5076
34.1606,-118.5076
34.2067,-118.4739
34.2085,-118.4793
34.175,-118.536
34.1881,-118.5491
34.1485,-118.5431
34.2111,-118.5492
34.1848,-118.536
34.1728,-118.56
34.212,-118.5471
34.2121,-118.5546
34.2011,-118.5448
34.2075,-118.498
34.1318,-118.4958
34.1866,-118.5622
34.1439,-118.4982
34.1976,-118.4799
34.2206,-118.5448
34.2157,-118.5212
34.2048,-118.5339
34.1902,-118.5469
34.1543,-118.4691
34.1876,-118.5573
34.2048,-118.5197
34.1749,-118.5344
34.1825,-118.5348
34.1939,-118.5192
34.2084,-118.5099
34.2139,-118.5077
34.1774,-118.5387
34.2157,-118.4793
34.2048,-118.5535
34.2157,-118.5345
34.2066,-118.5361
34.2011,-118.536
34.1957,-118.536
34.1634,-118.5316
34.1723,-118.5033
34.2036,-118.5175
34.1767,-118.5188
34.2048,-118.5339
34.2084,-118.5317
34.203,-118.5415
34.172,-118.5244
34.1667,-118.5243
34.1634,-118.5316
34.2032,-118.5397
34.1606,-118.5076
34.1551,-118.4742
34.2157,-118.5361
34.207,-118.5284
34.1976,-118.4837
34.1939,-118.536
34.1977,-118.5404
34.2192,-118.5361
34.1939,-118.4815
34.212,-118.5471
34.2047,-118.5163
34.1939,-118.5335
34.1715,-118.5428
34.1985,-118.4793
34.193,-118.5546
34.1686,-118.5203
34.2036,-118.5579
34.1921,-118.4902
34.2011,-118.5273
34.1866,-118.5339
34.1728,-118.5578
34.1903,-118.4902
34.1826,-118.5173
34.2139,-118.4793
34.2012,-118.4859
34.1976,-118.4837
34.2011,-118.5404
34.1767,-118.5188
34.1985,-118.4749
34.1977,-118.5404
34.212,-118.5361
34.2012,-118.4957
34.1939,-118.4858
34.2048,-118.5361
34.1672,-118.5272
34.2066,-118.5557
34.1707,-118.5244
34.2175,-118.5437
34.1727,-118.5535
34.1745,-118.5384
34.1993,-118.5273
34.1533,-118.5252
34.1866,-118.536
34.1975,-118.5186
34.2048,-118.5524
34.1903,-118.4836
34.1939,-118.4749
34.1593,-118.5011
34.1939,-118.547
34.1902,-118.5491
34.2048,-118.5339
34.1939,-118.5186
34.1958,-118.4946
34.2102,-118.5361
34.1724,-118.5308
34.1575,-118.5392
34.1552,-118.4749
34.1703,-118.5044
34.1939,-118.5367
34.1774,-118.5387
34.1939,-118.547
34.1726,-118.5517
34.2084,-118.536
34.2142,-118.5546
34.1723,-118.5287
34.2029,-118.5502
34.1667,-118.5308
34.1985,-118.4793
34.1939,-118.5317
34.2012,-118.5186
34.1686,-118.5186
34.1567,-118.4858
34.1573,-118.4901
34.2022,-118.5186
34.1813,-118.5535
34.1775,-118.5308
34.2066,-118.5241
34.2139,-118.4815
34.1686,-118.5186
34.1939,-118.5011
34.2084,-118.5208
34.1921,-118.5335
34.201,-118.5492
34.1902,-118.5469
34.1921,-118.4836
34.2132,-118.499
34.2093,-118.5215
34.1685,-118.512
34.1749,-118.5535
34.1866,-118.5273
34.1939,-118.4749
34.1775,-118.536
34.1543,-118.4689
34.1939,-118.4858
34.1866,-118.536
34.203,-118.5208
34.1866,-118.5491
34.1725,-118.5638
34.1977,-118.5361
34.1687,-118.5244
34.2012,-118.4946
34.1975,-118.5335
34.2157,-118.5186
34.1746,-118.5198
34.2145,-118.5235
34.1901,-118.536
34.1921,-118.4836
34.1687,-118.5244
34.2175,-118.5492
34.1645,-118.5244
34.1939,-118.4793
34.2036,-118.5579
34.1888,-118.4837
34.1746,-118.5198
34.1723,-118.5163
34.1911,-118.5011
34.1961,-118.4837
34.1379,-118.5624
34.2012,-118.5342
34.1686,-118.5186
34.2034,-118.5335
34.1636,-118.522
34.1739,-118.5141
34.203,-118.5011
34.1726,-118.5517
34.1326,-118.479
34.2084,-118.5273
34.1775,-118.5308
34.2145,-118.5235
34.2207,-118.5361
34.2085,-118.4771
34.2012,-118.4924
34.1625,-118.5186
34.1976,-118.4837
34.1939,-118.5335
34.1698,-118.522
34.1903,-118.4924
34.2157,-118.5229
34.1722,-118.5011
34.2012,-118.4859
34.163,-118.5011
34.1922,-118.5516
34.2012,-118.5535
34.2157,-118.5273
34.1774,-118.5387
34.1922,-118.5516
34.1686,-118.5186
34.1671,-118.5011
34.206,-118.5603
34.212,-118.5374
34.2121,-118.5546
34.1452,-118.5564
34.1641,-118.5292
34.1723,-118.5076
34.2011,-118.5208
34.1721,-118.4677
34.1904,-118.5546
34.2213,-118.4874
34.1645,-118.5244
34.1798,-118.5076
34.2084,-118.5339
34.2084,-118.5011
34.1718,-118.4993
34.1792,-118.536
34.2176,-118.5186
34.1775,-118.5338
34.1922,-118.5516
34.1698,-118.5308
34.2157,-118.5011
34.1687,-118.5244
34.2193,-118.5514
34.1817,-118.5485
34.1888,-118.4837
34.1866,-118.5011
34.1866,-118.5011
34.2049,-118.4749
34.2002,-118.5492
34.2012,-118.4771
34.1903,-118.4836
34.2011,-118.4907
34.203,-118.5535
34.1702,-118.5429
34.1993,-118.536
34.1556,-118.4774
34.1551,-118.4742
34.1541,-118.5565
34.1541,-118.5565
34.1866,-118.53
34.1758,-118.5535
34.2168,-118.5579
34.2175,-118.5556
34.1558,-118.4697
34.178,-118.5262
34.2057,-118.5393
34.192,-118.4815
34.1686,-118.5186
34.2102,-118.5535
34.1957,-118.4924
34.2146,-118.5253
34.2036,-118.5175
34.2012,-118.4749
34.2132,-118.5011
34.1561,-118.4814
34.1573,-118.4901
34.166,-118.5289
34.1809,-118.5585
34.148,-118.5545
34.2012,-118.5186
34.1745,-118.5384
34.2066,-118.5306
34.1975,-118.512
34.1939,-118.4772
34.1955,-118.547
34.1698,-118.5308
34.189,-118.5011
34.162,-118.5166
34.203,-118.5535
34.1724,-118.5393
34.1867,-118.4836
34.1609,-118.5098
34.2054,-118.4943
34.2012,-118.5186
34.1955,-118.5491
34.1737,-118.5535
34.2139,-118.4815
34.1723,-118.5123
34.1686,-118.5186
34.2076,-118.511
34.1939,-118.5055
34.189,-118.5011
34.2193,-118.5426
34.2072,-118.5339
34.2012,-118.4859
34.1903,-118.5284
34.1928,-118.4772
34.1889,-118.4924
34.1975,-118.5317
34.1729,-118.536
34.2103,-118.4749
34.2121,-118.504
34.1606,-118.5076
34.1866,-118.4924
34.2011,-118.5386
34.1722,-118.5012
34.2048,-118.499
34.2102,-118.5425
34.2011,-118.5273
34.1775,-118.5338
34.2102,-118.5381
34.1723,-118.5185
34.1985,-118.4793
34.1884,-118.5414
34.201,-118.5513
34.1703,-118.536
34.1959,-118.5011
34.2012,-118.5342
34.1686,-118.5186
34.1852,-118.4837
34.2084,-118.5121
34.1939,-118.4924
34.1939,-118.5335
34.1903,-118.4924
34.1767,-118.5188
34.171,-118.5384
34.1921,-118.4858
34.1921,-118.4858
34.2011,-118.5448
34.1985,-118.4815
34.1698,-118.5308
34.2011,-118.4907
34.1852,-118.4837
34.1852,-118.4837
34.1729,-118.536
34.1429,-118.4955
34.2212,-118.5027
34.161,-118.5315
34.2011,-118.5208
34.1728,-118.56
34.1687,-118.5244
34.2175,-118.5492
34.1511,-118.5064
34.1702,-118.5429
34.1939,-118.4772
34.1551,-118.4742
34.2084,-118.5623
34.1632,-118.534
34.203,-118.4749
34.2012,-118.5011
34.1579,-118.4945
34.1757,-118.5158
34.2084,-118.5535
34.1558,-118.4793
34.1675,-118.5043
34.21,-118.5206
34.1583,-118.497
34.2209,-118.5252
34.2012,-118.4793
34.1548,-118.4721
34.1686,-118.5186
34.1606,-118.5076
34.1567,-118.4858
34.203,-118.5448
34.1573,-118.4901
34.1552,-118.4749
34.1573,-118.4901
34.1543,-118.4691
34.1939,-118.523
34.1903,-118.5273
34.1573,-118.4901
34.2012,-118.5295
34.1687,-118.5359
34.212,-118.5374
34.1723,-118.5142
34.0436,-118.3062
34.0581,-118.3132
34.055,-118.2891
34.069,-118.3029
34.055,-118.2854
34.0728,-118.3042
34.0559,-118.3142
34.0704,-118.2917
34.0559,-118.2998
34.0738,-118.3004
34.0836,-118.3016
34.0473,-118.2904
34.0472,-118.3102
34.0577,-118.3078
34.0559,-118.2891
34.0527,-118.2916
34.0597,-118.3031
34.0578,-118.2916
34.0453,-118.2892
34.0389,-118.305
34.0418,-118.309
34.0418,-118.309
34.0652,-118.2899
34.0526,-118.2916
34.0637,-118.2857
34.0598,-118.2954
34.056,-118.2941
34.0587,-118.2891
34.0526,-118.3021
34.0712,-118.3067
34.0399,-118.3147
34.0559,-118.302
34.0559,-118.2891
34.0763,-118.3135
34.0433,-118.2892
34.0577,-118.3042
34.0727,-118.2942
34.0674,-118.2954
34.0401,-118.2864
34.0667,-118.2879
34.0667,-118.2879
34.0445,-118.3069
34.0578,-118.2842
34.0597,-118.3112
34.0559,-118.3009
34.0691,-118.2979
34.0709,-118.2941
34.0418,-118.3116
34.0559,-118.3042
34.0672,-118.2979
34.0598,-118.2916
34.04,-118.2896
34.0728,-118.2975
34.0508,-118.3111
34.0803,-118.3091
34.0763,-118.3135
34.0539,-118.3021
34.0526,-118.3063
34.0526,-118.3
34.0629,-118.2823
34.0654,-118.3041
34.0549,-118.2842
34.0705,-118.2844
34.0526,-118.2916
34.05,-118.3082
34.0454,-118.313
34.0731,-118.3091
34.0636,-118.3016
34.0654,-118.2966
34.0731,-118.3091
34.0672,-118.3152
34.055,-118.2891
34.0617,-118.3115
34.0599,-118.3143
34.069,-118.3091
34.0508,-118.2842
34.0731,-118.3113
34.0581,-118.3112
34.0578,-118.2916
34.055,-118.2904
34.0618,-118.2842
34.0382,-118.2983
34.0654,-118.3116
34.0559,-118.2842
34.0618,-118.3004
34.0617,-118.3135
34.0617,-118.3031
34.069,-118.2879
34.0735,-118.2879
34.0654,-118.3016
34.0636,-118.3004
34.0617,-118.3031
34.0508,-118.3111
34.0709,-118.2941
34.0709,-118.2941
34.0654,-118.2916
34.0749,-118.2856
34.0598,-118.2929
34.055,-118.2904
34.0654,-118.3016
34.0617,-118.3066
34.0735,-118.2868
34.0672,-118.3116
34.0598,-118.2916
34.0674,-118.2916
34.055,-118.2865
34.0587,-118.2891
34.0473,-118.2904
34.0672,-118.3016
34.056,-118.2929
34.0728,-118.2975
34.0735,-118.2868
34.069,-118.2992
34.0578,-118.2941
34.0731,-118.3091
34.0763,-118.3045
34.0654,-118.2992
34.0509,-118.2916
34.0491,-118.3041
34.0433,-118.2885
34.0674,-118.2941
34.0617,-118.3048
34.0587,-118.2891
34.0677,-118.2844
34.0618,-118.2916
34.0672,-118.3091
34.0636,-118.3016
34.0727,-118.2929
34.04,-118.2916
34.0577,-118.3053
34.0472,-118.3047
34.0491,-118.2916
34.0495,-118.3131
34.0453,-118.2892
34.0618,-118.2916
34.0704,-118.2898
34.0735,-118.2868
34.0674,-118.2916
34.056,-118.2941
34.0382,-118.2939
34.0559,-118.3066
34.0753,-118.2975
34.0617,-118.3091
34.0691,-118.2941
34.0445,-118.3062
34.0618,-118.2954
34.0654,-118.3016
34.0672,-118.3041
34.0727,-118.2954
33.8603,-118.3939
34.0654,-118.3054
34.0712,-118.3029
34.0618,-118.2979
34.069,-118.3016
34.0454,-118.313
34.0781,-118.3092
34.0636,-118.3004
34.0654,-118.2979
34.069,-118.3116
34.0617,-118.3091
34.0473,-118.2947
34.0559,-118.2954
34.0618,-118.2867
34.0618,-118.2979
34.0674,-118.2941
34.0704,-118.2868
34.04,-118.3003
34.0433,-118.2892
34.0801,-118.317
34.0801,-118.317
34.0536,-118.2916
34.0509,-118.2916
34.0712,-118.3091
34.0671,-118.3229
34.0691,-118.2917
34.0783,-118.3113
34.0704,-118.2879
34.0524,-118.2877
34.0443,-118.2892
34.0436,-118.313
34.0453,-118.2892
34.0424,-118.3028
34.0753,-118.2994
34.0672,-118.2992
34.0463,-118.3116
34.0712,-118.3055
34.0527,-118.3122
34.0454,-118.3145
34.0526,-118.3
34.0705,-118.2857
34.0516,-118.3219
34.0482,-118.3063
34.069,-118.3104
34.0635,-118.3103
34.0672,-118.2966
34.0597,-118.3101
34.0763,-118.2983
34.0597,-118.3078
34.0618,-118.2891
34.0491,-118.309
34.0691,-118.2917
34.0617,-118.3048
34.0577,-118.2869
34.0653,-118.314
34.0672,-118.3091
34.0559,-118.3155
34.0672,-118.3016
34.0436,-118.3145
34.0674,-118.2916
34.0617,-118.3066
34.0817,-118.308
34.0712,-118.3091
34.0618,-118.2992
34.0835,-118.3091
34.069,-118.2879
34.0436,-118.3116
34.0618,-118.2941
34.0509,-118.2916
34.0637,-118.2843
34.0763,-118.3135
34.0418,-118.309
34.0491,-118.309
34.0509,-118.2916
34.0453,-118.2892
34.0581,-118.3091
34.0541,-118.3074
34.0491,-118.309
34.0672,-118.2966
34.0635,-118.3185
34.0652,-118.2884
34.0637,-118.2916
34.0454,-118.3069
34.0539,-118.3207
34.0436,-118.3116
34.0577,-118.2976
34.0442,-118.2943
34.0491,-118.3031
34.0599,-118.3143
34.0559,-118.3053
34.0712,-118.2966
34.0763,-118.3135
34.0728,-118.3004
34.0597,-118.3112
34.0654,-118.3116
34.0654,-118.3004
34.0418,-118.3116
34.0577,-118.2965
34.0577,-118.302
34.0463,-118.3116
34.0746,-118.2966
34.0578,-118.2891
34.0598,-118.2916
34.0577,-118.3042
34.0763,-118.3146
34.0508,-118.2877
34.0691,-118.2917
34.0416,-118.2896
34.0728,-118.2994
34.0443,-118.2916
34.0672,-118.2966
34.0727,-118.2942
34.0636,-118.3054
34.0835,-118.3196
34.0636,-118.3029
34.069,-118.2857
34.0618,-118.2891
34.0526,-118.3052
34.069,-118.3004
34.0545,-118.2976
34.0636,-118.2979
34.0436,-118.3065
34.0578,-118.2842
34.0445,-118.3062
34.0637,-118.2916
34.0508,-118.2891
34.0472,-118.3145
34.0577,-118.2976
34.0537,-118.2891
34.0763,-118.3058
34.0597,-118.3078
34.0436,-118.3076
34.0491,-118.3041
34.0526,-118.315
34.0728,-118.3004
34.0401,-118.2848
34.0637,-118.2916
34.0803,-118.3091
34.0763,-118.2917
34.0598,-118.2998
34.0443,-118.2916
34.0443,-118.2892
34.0536,-118.3091
34.069,-118.3079
34.0463,-118.309
34.0598,-118.2987
34.0636,-118.2954
34.0672,-118.2966
34.04,-118.2883
34.069,-118.3091
34.0524,-118.2891
34.0712,-118.3041
34.056,-118.2941
34.0473,-118.2947
34.0578,-118.2916
34.0438,-118.2841
34.0654,-118.3016
34.0735,-118.2856
34.0672,-118.3173
34.0667,-118.2843
34.0691,-118.2954
34.0607,-118.3078
34.0654,-118.3066
34.0443,-118.2892
34.0735,-118.2856
34.0453,-118.2864
34.0453,-118.2864
34.0453,-118.2916
34.0672,-118.2992
34.056,-118.2929
34.0654,-118.3103
34.0581,-118.3112
34.0618,-118.2916
34.0536,-118.3074
34.069,-118.3004
34.0598,-118.2929
34.0618,-118.2867
34.069,-118.2879
34.0812,-118.3004
34.0526,-118.2989
34.0691,-118.2954
34.0653,-118.3171
34.079,-118.3023
34.069,-118.3004
34.0537,-118.2891
34.0817,-118.3069
34.0636,-118.2954
34.079,-118.3046
34.0691,-118.2917
34.0587,-118.2891
34.0783,-118.3113
34.069,-118.2857
34.0382,-118.2916
34.0545,-118.2976
34.0635,-118.3185
34.0704,-118.2868
34.0391,-118.2916
34.0446,-118.3025
34.0463,-118.2891
34.0463,-118.3102
34.0578,-118.2891
34.0577,-118.3031
34.0667,-118.2871
34.0491,-118.3031
34.05,-118.3082
34.0559,-118.3066
34.0691,-118.2967
34.0598,-118.2916
34.0598,-118.2916
34.0455,-118.3003
34.0618,-118.2961
34.0817,-118.3196
34.0799,-118.3017
34.0539,-118.3031
34.0636,-118.3004
34.0691,-118.2917
34.0735,-118.2868
34.0735,-118.2868
34.0559,-118.2954
34.0597,-118.3112
34.0524,-118.2907
34.0672,-118.3016
34.0539,-118.3207
34.0598,-118.2868
34.0491,-118.2865
34.0412,-118.3065
34.0712,-118.2979
34.0636,-118.3004
34.0433,-118.2892
34.0636,-118.2979
34.0747,-118.3102
34.0672,-118.3041
34.0587,-118.2891
34.0559,-118.3102
34.0537,-118.2891
34.0416,-118.2896
34.05,-118.3082
34.0598,-118.2954
34.0536,-118.2916
34.0636,-118.3004
34.0568,-118.2867
34.04,-118.2896
34.05,-118.3082
34.0637,-118.2916
34.0436,-118.3025
34.0817,-118.3046
34.0463,-118.2891
34.0463,-118.2891
34.0455,-118.3025
34.0691,-118.2917
34.056,-118.2941
34.0691,-118.2917
34.0691,-118.2929
34.0799,-118.3046
34.0712,-118.2991
34.0776,-118.3069
34.0737,-118.3029
34.069,-118.3104
34.0472,-118.3145
34.0653,-118.32
34.0491,-118.309
34.0763,-118.2917
34.055,-118.2854
34.0672,-118.3016
34.0537,-118.2891
34.069,-118.3104
34.0654,-118.2929
34.0491,-118.309
34.0559,-118.2954
34.0418,-118.309
34.0728,-118.2965
34.0691,-118.2917
34.0588,-118.2842
34.0454,-118.3116
34.0445,-118.309
34.0599,-118.3143
34.0654,-118.3091
34.0608,-118.2903
34.0577,-118.3053
34.069,-118.3104
34.0577,-118.3078
34.0618,-118.2891
34.0436,-118.3065
34.069,-118.3079
34.0578,-118.2891
34.0652,-118.2899
34.0455,-118.3003
34.0455,-118.3003
34.0526,-118.2916
34.0654,-118.2929
34.0618,-118.2856
34.0473,-118.2947
34.069,-118.3116
34.0608,-118.2903
34.0608,-118.2878
34.0654,-118.3116
34.0382,-118.3003
34.0735,-118.2868
34.0455,-118.3003
34.0835,-118.3157
34.0436,-118.3116
34.0637,-118.2857
34.0709,-118.2941
34.0443,-118.2885
34.0436,-118.313
34.0635,-118.2929
34.0436,-118.3065
34.0677,-118.2869
34.0509,-118.3063
34.0559,-118.3066
34.0617,-118.3066
34.0578,-118.2941
34.0454,-118.313
34.0712,-118.3004
34.0793,-118.3113
34.0712,-118.3041
34.0654,-118.3029
34.04,-118.3078
34.0577,-118.2998
34.0636,-118.2966
34.0577,-118.2971
34.0473,-118.2865
34.0691,-118.2929
34.0472,-118.3047
34.0577,-118.3066
34.0581,-118.3122
34.0607,-118.3112
34.0454,-118.2976
34.0618,-118.2979
34.0472,-118.309
34.0513,-118.309
34.0455,-118.3003
34.0712,-118.3124
34.04,-118.309
34.0735,-118.2868
34.0635,-118.3078
34.0728,-118.3004
34.0691,-118.2941
34.0728,-118.3004
34.0817,-118.3046
34.0817,-118.3102
34.0763,-118.3091
34.0438,-118.2841
34.0509,-118.2979
34.0803,-118.3135
34.0617,-118.3031
34.0429,-118.2934
34.0763,-118.3045
34.04,-118.2896
34.0617,-118.3091
34.0429,-118.2934
34.0691,-118.2916
34.0453,-118.2864
34.0491,-118.3052
34.0728,-118.3004
34.0462,-118.297
34.0473,-118.2947
34.0436,-118.313
34.0598,-118.2862
34.0516,-118.3219
34.0731,-118.3102
34.0526,-118.3021
34.0674,-118.2916
34.0691,-118.2967
34.0735,-118.2879
34.0637,-118.2884
34.0526,-118.2979
34.0526,-118.3
34.0472,-118.3025
34.0491,-118.3
34.0598,-118.2929
34.0578,-118.3091
34.0509,-118.3005
34.0541,-118.3074
34.0424,-118.2951
34.0427,-118.2864
34.0491,-118.3021
34.0577,-118.2976
34.0527,-118.3091
34.0599,-118.3143
34.0705,-118.2844
34.0672,-118.3116
34.0672,-118.3079
34.0578,-118.2891
34.0429,-118.2934
34.0559,-118.3091
34.0635,-118.3078
34.0443,-118.2885
34.0672,-118.3004
34.0463,-118.2885
34.0704,-118.2868
34.0577,-118.3009
34.0577,-118.2987
34.0433,-118.2885
34.0491,-118.3041
34.0436,-118.313
34.0727,-118.2954
34.0677,-118.2844
34.055,-118.2865
34.0509,-118.3041
34.0785,-118.3157
34.0691,-118.2917
34.0735,-118.2868
34.0559,-118.3048
34.0577,-118.3031
34.0577,-118.2869
34.055,-118.2854
34.069,-118.3079
34.04,-118.2896
34.0473,-118.2976
34.0472,-118.3145
34.0432,-118.2877
34.0637,-118.2916
34.0578,-118.2941
34.0412,-118.3065
34.0454,-118.3145
34.0382,-118.2983
34.0728,-118.2984
34.0438,-118.2841
34.0691,-118.2917
34.0705,-118.2857
34.04,-118.309
34.0429,-118.2934
34.0618,-118.2916
34.0463,-118.3116
34.069,-118.3079
34.069,-118.3079
34.0617,-118.3066
34.055,-118.2854
34.0637,-118.2884
34.0509,-118.2968
34.0691,-118.2929
34.0636,-118.2979
34.0382,-118.3025
34.0527,-118.3101
34.0527,-118.3091
34.04,-118.3053
34.069,-118.3128
34.0526,-118.3021
34.0597,-118.3112
34.0526,-118.3021
34.0577,-118.2965
34.0727,-118.2929
34.0454,-118.3116
34.0524,-118.2877
34.04,-118.2984
34.0712,-118.3055
34.0577,-118.2987
34.0636,-118.2979
34.0453,-118.2924
34.0777,-118.3046
34.0577,-118.3078
34.0539,-118.3207
34.0653,-118.3156
34.0835,-118.3114
34.0835,-118.3157
34.0617,-118.3066
34.0513,-118.309
34.0443,-118.2924
34.067,-118.2899
34.0509,-118.2963
34.0728,-118.3004
34.0578,-118.2941
34.0677,-118.2844
34.0516,-118.3219
34.0635,-118.3116
34.0513,-118.309
34.04,-118.2916
34.0543,-118.3219
34.0559,-118.2867
34.0672,-118.2966
34.0578,-118.2916
34.0674,-118.2929
34.0672,-118.3029
34.0728,-118.2917
34.0617,-118.3135
34.0424,-118.3018
34.0417,-118.3145
34.0577,-118.2971
34.0417,-118.3145
34.0463,-118.2891
34.0822,-118.3034
34.0728,-118.2965
34.0618,-118.3004
34.0735,-118.2868
34.0472,-118.3003
34.0491,-118.2865
34.0399,-118.3116
34.0526,-118.3021
34.2122,-118.5957
34.1912,-118.6081
34.2047,-118.5906
34.202,-118.6081
34.2065,-118.6029
34.2198,-118.5951
34.2029,-118.5943
34.1938,-118.5864
34.2073,-118.5906
34.2083,-118.5798
34.2083,-118.5776
34.2065,-118.5906
34.2282,-118.6002
34.2187,-118.5754
34.2084,-118.571
34.201,-118.571
34.1667,-118.5907
34.2203,-118.5667
34.201,-118.6029
34.1938,-118.571
34.2176,-118.6031
34.1905,-118.6059
34.2071,-118.5739
34.1866,-118.641
34.1829,-118.6059
34.2047,-118.5955
34.2011,-118.5797
34.199,-118.6147
34.1865,-118.6103
34.1957,-118.5633
34.158,-118.5981
34.2047,-118.5955
34.1864,-118.6315
34.1912,-118.6489
34.1974,-118.5928
34.1992,-118.5813
34.2192,-118.5739
34.181,-118.6233
34.1629,-118.5914
34.1929,-118.565
34.1856,-118.6543
34.1992,-118.5928
34.1937,-118.6346
34.171,-118.5709
34.2197,-118.606
34.2083,-118.6125
34.2258,-118.5994
34.2202,-118.571
34.201,-118.5977
34.22,-118.5885
34.1861,-118.6585
34.167,-118.6424
34.1848,-118.5674
34.2029,-118.5896
34.2174,-118.5787
34.2246,-118.5994
34.1792,-118.6233
34.201,-118.5955
34.2071,-118.5768
34.2355,-118.5993
34.1866,-118.641
34.221,-118.5989
34.201,-118.6003
34.1974,-118.5845
34.1834,-118.6429
34.1975,-118.5623
34.1974,-118.5772
34.1957,-118.5699
34.1938,-118.6081
34.166,-118.6233
34.1921,-118.5884
34.1938,-118.5823
34.1702,-118.5729
34.2035,-118.5732
34.201,-118.6147
34.2088,-118.6208
34.1973,-118.5818
34.201,-118.5955
34.1938,-118.5884
34.1778,-118.6146
34.2257,-118.6019
34.1865,-118.5661
34.2071,-118.5754
34.1669,-118.5744
34.2083,-118.5943
34.1938,-118.5884
34.172,-118.6084
34.1912,-118.571
34.167,-118.5835
34.1981,-118.6386
34.1855,-118.6277
34.1556,-118.6205
34.201,-118.6103
34.1864,-118.6234
34.1542,-118.5985
34.2084,-118.6234
34.1992,-118.5943
34.2035,-118.571
34.2035,-118.571
34.212,-118.5874
34.1847,-118.6103
34.2083,-118.5841
